event_count,avg_time_delta,max_time_delta,min_time_delta,std_time_delta,unique_processes,total_processes,process_entropy,unique_commands,total_commands,avg_command_length,max_command_length,min_command_length,cmd_entropy,suspicious_patterns,contains_sudo,contains_pipe,contains_redirect,command_complexity_score,suspicion_intensity,entropy_variance,process_concentration,command_concentration,attack_vector_score,label
6,164.2,258.0,71.0,76.0720710905126,5,6,2.251629166666475,6,6,9.0,18,3,2.584962499855539,0,0.0,0.0,0.0,1.2244559209842028,0.0,0.333333333189064,0.16666666666666666,0.14285714285714285,0.16904761904761906,1
5,191.75,288.0,57.0,92.4834444644013,5,5,2.3219280941660148,5,5,10.6,13,9,2.3219280941660148,0,0.0,0.0,0.0,1.7580312712971253,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666669,1
17,47.4375,105.0,3.0,34.1411935021317,4,17,1.9542473991150022,10,17,18.058823529411764,49,2,3.101881222033323,4,0.0,0.0,0.0,1.1203265119579178,0.2222222222222222,1.1476338229183207,0.2,0.09090909090909091,0.2597979797979798,0
15,177.0,278.0,11.0,83.34780826666736,9,15,3.0565647608325284,15,15,8.866666666666667,13,3,3.906890593444476,0,0.0,0.0,0.0,2.474364042514835,0.0,0.8503258326119476,0.1,0.0625,0.18375000000000002,1
17,160.8125,300.0,21.0,92.23964626856501,12,17,3.4992275454014585,17,17,8.882352941176471,14,3,4.087462838797758,0,0.0,0.0,0.0,2.4204191712096526,0.0,0.5882352933962993,0.07692307692307693,0.05555555555555555,0.18675213675213675,1
20,126.84210526315789,283.0,14.0,87.9463132633796,13,20,3.5086949676873385,20,20,8.65,19,2,4.321928092001972,0,0.0,0.0,0.0,1.8692338997908529,0.0,0.8132331243146336,0.07142857142857142,0.047619047619047616,0.1880952380952381,1
21,61.4,119.0,3.0,37.933362624476096,4,21,1.8423709926000305,8,21,32.76190476190476,63,2,2.717971733113644,12,0.0,1.0,1.0,1.3913426729034128,0.5454545454545454,0.8756007405136135,0.2,0.1111111111111111,0.7870707070707071,0
23,141.5,261.0,22.0,69.31466459035005,15,23,3.740953258240796,22,23,7.260869565217392,13,2,4.436605431143953,0,0.0,0.0,0.0,2.300972381990808,0.0,0.6956521729031566,0.0625,0.043478260869565216,0.18940217391304348,1
9,130.375,242.0,5.0,75.07152839126162,8,9,2.947702778065934,9,9,7.777777777777778,14,2,3.169925000143887,0,0.0,0.0,0.0,1.6436648148894226,0.0,0.22222222207795284,0.1111111111111111,0.1,0.1788888888888889,1
35,59.088235294117645,115.0,6.0,36.84815235774965,4,35,1.9672534602805425,10,35,25.457142857142856,49,2,2.9142605173499727,6,0.0,0.0,0.0,1.483774926262186,0.16666666666666666,0.9470070570694302,0.2,0.09090909090909091,0.23757575757575758,0
14,54.76923076923077,108.0,16.0,30.98176596782706,4,14,1.9852281354571732,9,14,9.0,30,2,2.9502120636163216,9,1.0,0.0,1.0,0.8565131797595773,0.6,0.9649839281591484,0.2,0.1,0.8099999999999999,0
10,70.22222222222223,116.0,30.0,33.89125674787846,4,10,1.9709505938775906,5,10,12.0,30,2,2.246439343949668,6,1.0,0.0,1.0,0.8695894234643876,0.5454545454545454,0.2754887500720773,0.2,0.16666666666666666,0.7815151515151516,0
23,130.8181818181818,299.0,13.0,87.10841539746806,16,23,3.8820451058285497,23,23,9.0,15,3,4.523561952738814,2,0.0,0.0,0.0,2.544503598415583,0.08333333333333333,0.6415168469102643,0.058823529411764705,0.041666666666666664,0.22328431372549018,1
14,32.23076923076923,81.0,0.0,24.903363523686906,4,14,1.9241743517233632,5,14,46.0,63,4,2.15596810142456,11,0.0,1.0,1.0,1.5496020728989024,0.7333333333333333,0.23179374970119682,0.2,0.16666666666666666,0.8566666666666668,0
23,140.6818181818182,291.0,10.0,86.15439964686885,15,23,3.7950885842336888,23,23,9.391304347826088,19,3,4.523561952738814,1,0.0,0.0,0.0,2.1241073517208346,0.041666666666666664,0.7284733685051252,0.0625,0.041666666666666664,0.20625,1
12,106.45454545454545,272.0,3.0,73.08819533632406,8,12,2.8553885410533777,12,12,7.833333333333333,16,3,3.5849624989899223,0,0.0,0.0,0.0,1.6518944848286896,0.0,0.7295739579365446,0.1111111111111111,0.07692307692307693,0.18119658119658122,1
20,59.36842105263158,116.0,7.0,33.22524488257273,4,20,1.8394910697230562,8,20,34.5,78,2,2.760964046289525,7,0.0,1.0,0.0,1.2057374632530204,0.3333333333333333,0.9214729765664689,0.2,0.1111111111111111,0.5022222222222222,0
32,65.06451612903226,115.0,4.0,30.881600622764573,4,32,1.94274081436707,9,32,41.0625,63,2,2.652017876521348,16,0.0,1.0,1.0,1.7015388133540288,0.48484848484848486,0.7092770621542779,0.2,0.1,0.763939393939394,0
28,49.851851851851855,117.0,0.0,31.801122393078103,4,28,1.9315602837062373,10,28,29.75,63,2,3.021068762364784,10,0.0,1.0,1.0,1.404324932505505,0.3448275862068966,1.0895084786585465,0.2,0.09090909090909091,0.7088401253918496,0
33,61.0625,115.0,0.0,32.328332678163285,4,33,1.987704258076016,9,33,19.181818181818183,36,2,3.048985892848988,8,0.0,0.0,1.0,1.5806781901502125,0.23529411764705882,1.061281634772972,0.2,0.1,0.4641176470588236,0
12,69.72727272727273,111.0,10.0,31.755002208931685,4,12,1.8879185020940548,5,12,36.166666666666664,53,4,1.9508257937967408,1,0.0,1.0,0.0,1.3065715964626319,0.07692307692307693,0.06290729170268605,0.2,0.16666666666666666,0.39410256410256417,0
38,66.02702702702703,118.0,4.0,35.96957158975654,4,38,1.9771826424084922,8,38,27.736842105263158,49,2,2.6692385417094133,10,0.0,0.0,0.0,1.4807249594535379,0.2564102564102564,0.6920558993009212,0.2,0.1111111111111111,0.27145299145299145,0
33,58.71875,118.0,1.0,31.422756856098733,4,33,1.9759583319273943,11,33,27.424242424242426,63,2,3.2189749978464133,14,0.0,1.0,1.0,1.3793429796643013,0.4117647058823529,1.243016665919019,0.2,0.08333333333333333,0.7363725490196079,0
32,66.64516129032258,118.0,13.0,31.47815257428737,4,32,1.9999999994229218,9,32,40.28125,78,2,2.8859768583345566,13,0.0,1.0,0.0,1.4715285484150489,0.3939393939393939,0.8859768589116348,0.2,0.1,0.5275757575757576,0
12,63.54545454545455,105.0,2.0,29.493801001577623,4,12,1.8553885416304556,7,12,14.416666666666666,35,2,2.6887218745309807,3,0.0,0.0,1.0,1.0767335284580084,0.23076923076923078,0.833333332900525,0.2,0.125,0.45980769230769236,0
10,60.111111111111114,112.0,12.0,38.96278693102046,4,10,1.5709505938775907,6,10,11.7,30,3,2.4464393438053986,6,1.0,0.0,1.0,0.9233335587910697,0.5454545454545454,0.8754887499278079,0.2,0.14285714285714285,0.783896103896104,0
28,53.03703703703704,118.0,3.0,30.58622478790748,4,28,1.9852281354571732,11,28,20.892857142857142,49,2,3.053090081943363,5,0.0,0.0,0.0,1.2757554985263337,0.1724137931034483,1.0678619464861896,0.2,0.08333333333333333,0.24063218390804603,0
13,137.5,292.0,41.0,92.85337904459912,9,13,2.931208947611897,13,13,8.461538461538462,12,3,3.7004397162655884,3,0.0,0.0,0.0,2.4085702295219806,0.21428571428571427,0.7692307686536912,0.1,0.07142857142857142,0.26857142857142857,1
29,60.892857142857146,119.0,6.0,33.202129111715415,4,29,1.818950293443015,12,29,10.931034482758621,30,2,3.302139080335519,10,1.0,0.0,1.0,1.1643805210971743,0.3333333333333333,1.483188786892504,0.2,0.07692307692307693,0.7056410256410258,0
14,67.61538461538461,111.0,5.0,34.20197578984281,4,14,1.877387063719535,7,14,8.071428571428571,21,2,2.6105772423217557,10,1.0,0.0,0.0,0.9577767155271376,0.6666666666666666,0.7331901786022208,0.2,0.125,0.6341666666666667,0
9,180.5,289.0,58.0,74.3555646875202,8,9,2.947702778065934,9,9,7.222222222222222,13,3,3.169925000143887,1,0.0,0.0,0.0,1.6352787699154974,0.1,0.22222222207795284,0.1111111111111111,0.1,0.2188888888888889,1
39,54.71052631578947,119.0,1.0,39.87804295911859,4,39,1.9711943392839348,10,39,11.615384615384615,30,2,3.0898726557415963,20,1.0,0.0,1.0,1.1577438486773723,0.5,1.1186783164576615,0.2,0.09090909090909091,0.7709090909090911,0
7,176.0,296.0,71.0,83.63213098644165,7,7,2.8073549210477173,7,7,8.285714285714286,14,3,2.8073549210477173,2,0.0,0.0,0.0,1.5507293849596915,0.25,0.0,0.125,0.125,0.275,1
11,57.6,119.0,15.0,32.24965116090405,3,11,1.5394847564986933,6,11,27.545454545454547,49,2,2.4130884355601405,3,0.0,0.0,0.0,1.3293923563176775,0.25,0.8736036790614472,0.25,0.14285714285714285,0.26071428571428573,0
13,151.66666666666666,290.0,10.0,87.75945659712248,10,13,3.1808329857627458,12,13,6.076923076923077,13,2,3.546593562563704,0,0.0,0.0,0.0,1.5394554474864428,0.0,0.3657605768009584,0.09090909090909091,0.07692307692307693,0.18321678321678322,1
22,138.52380952380952,279.0,5.0,82.38505357256373,13,22,3.5383105937395025,22,22,8.727272727272727,15,3,4.459431615463368,0,0.0,0.0,0.0,2.4324172447982004,0.0,0.9211210217238652,0.07142857142857142,0.043478260869565216,0.18850931677018634,1
5,59.25,99.0,9.0,32.575872973720905,5,5,2.3219280941660148,5,5,9.2,10,7,2.3219280941660148,0,0.0,0.0,0.0,1.941976224211576,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666669,1
16,130.46666666666667,282.0,20.0,98.05227630651359,11,16,3.327819529527819,16,16,7.375,12,5,3.9999999976916882,1,0.0,0.0,0.0,2.269230767921246,0.058823529411764705,0.6721804681638694,0.08333333333333333,0.058823529411764705,0.20931372549019608,1
22,158.42857142857142,292.0,20.0,73.88766984485328,13,22,3.4771752315601203,22,22,7.909090909090909,19,2,4.459431615463368,0,0.0,0.0,0.0,1.7635025024786954,0.0,0.9822563839032474,0.07142857142857142,0.043478260869565216,0.18850931677018634,1
20,54.473684210526315,119.0,0.0,32.056477169705595,4,20,1.9588718478682823,9,20,33.9,63,2,2.9037016947589227,12,0.0,1.0,1.0,1.5380544914426169,0.5714285714285714,0.9448298468906404,0.2,0.1,0.7985714285714286,0
19,48.0,114.0,0.0,33.36331984546968,4,19,1.7627021997678958,8,19,19.789473684210527,36,2,2.865576854053092,4,0.0,0.0,1.0,1.5326556146855799,0.2,1.1028746542851964,0.2,0.1111111111111111,0.44888888888888895,0
12,101.27272727272727,252.0,9.0,81.29194403684326,9,12,3.022055207575775,12,12,9.416666666666666,13,3,3.5849624989899223,1,0.0,0.0,0.0,2.4113140618206024,0.07692307692307693,0.5629072914141471,0.1,0.07692307692307693,0.2130769230769231,1
15,108.14285714285714,244.0,3.0,84.78700805367457,11,15,3.323231427210656,15,15,8.333333333333334,13,2,3.906890593444476,1,0.0,0.0,0.0,2.325530115145521,0.0625,0.58365916623382,0.08333333333333333,0.0625,0.21041666666666667,1
10,197.77777777777777,297.0,50.0,77.5081039172002,8,10,2.9219280937332064,10,10,9.3,13,6,3.3219280934446678,0,0.0,0.0,0.0,2.2067093763596723,0.0,0.3999999997114614,0.1111111111111111,0.09090909090909091,0.1797979797979798,1
3,133.0,191.0,75.0,58.0,3,3,1.5849625002883474,3,3,9.333333333333334,12,5,1.5849625002883474,0,0.0,0.0,0.0,1.1379217950788134,0.0,0.0,0.25,0.25,0.15000000000000002,1
8,141.85714285714286,233.0,38.0,72.72340666904309,8,8,2.9999999988458437,8,8,10.125,19,3,2.9999999988458437,1,0.0,0.0,0.0,1.5187499994157083,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,1
21,53.25,119.0,1.0,34.85810522676182,4,21,1.8608288765478647,8,21,22.285714285714285,49,2,2.8511494227388763,5,0.0,0.0,0.0,1.270798028420756,0.22727272727272727,0.9903205461910116,0.2,0.1111111111111111,0.2597979797979798,0
9,165.25,276.0,7.0,101.48368095413173,7,9,2.725480555987981,9,9,8.666666666666666,15,2,3.169925000143887,1,0.0,0.0,0.0,1.7170427084112718,0.1,0.44444444415590567,0.125,0.1,0.21750000000000003,1
25,132.70833333333334,295.0,6.0,99.42982415027976,16,25,3.893660687379874,24,25,10.48,19,4,4.5638561863122575,3,0.0,0.0,0.0,2.391460641627623,0.11538461538461539,0.6701954989323835,0.058823529411764705,0.04,0.2362714932126697,1
37,49.833333333333336,116.0,2.0,34.37820692111663,4,37,1.9941050701673295,11,37,40.67567567567568,78,2,3.188618230713148,15,0.0,1.0,0.0,1.6417620380510733,0.39473684210526316,1.1945131605458186,0.2,0.08333333333333333,0.5295614035087719,0
27,64.3076923076923,120.0,5.0,33.74539197120016,4,27,1.9892936325842756,12,27,7.2592592592592595,15,2,3.4578671297413504,7,0.0,0.0,0.0,1.568847123678946,0.25,1.4685734971570747,0.2,0.07692307692307693,0.27230769230769236,0
33,69.0,118.0,17.0,28.630185119904482,4,33,1.9372985526382258,9,33,37.78787878787879,63,2,2.8497764093457794,18,0.0,1.0,1.0,1.682609461389293,0.5294117647058824,0.9124778567075535,0.2,0.1,0.781764705882353,0
15,182.0,289.0,33.0,69.02794465183752,12,15,3.45656476039972,15,15,8.133333333333333,15,3,3.906890593444476,0,0.0,0.0,0.0,1.9860027183342752,0.0,0.45032583304475615,0.07692307692307693,0.0625,0.1860576923076923,1
22,60.095238095238095,119.0,4.0,34.8819843825881,4,22,1.9362600269544492,10,22,5.181818181818182,11,2,3.118078207907014,1,0.0,0.0,0.0,1.3464428625053015,0.043478260869565216,1.1818181809525647,0.2,0.09090909090909091,0.188300395256917,0
20,172.52631578947367,291.0,28.0,75.66016014914992,11,20,3.2841837181922244,20,20,9.05,19,2,4.321928092001972,1,0.0,0.0,0.0,1.9556724616308925,0.047619047619047616,1.0377443738097476,0.08333333333333333,0.047619047619047616,0.20595238095238094,1
11,133.9,269.0,11.0,83.1004813463797,8,11,2.8453509354682804,11,11,7.636363636363637,12,5,3.459431617050333,0,0.0,0.0,0.0,2.0321136771484474,0.0,0.6140806815820525,0.1111111111111111,0.08333333333333333,0.18055555555555558,1
20,134.0,296.0,6.0,102.62553288534,13,20,3.5841837179036853,20,20,9.5,19,4,4.321928092001972,0,0.0,0.0,0.0,2.0529158437009367,0.0,0.7377443740982867,0.07142857142857142,0.047619047619047616,0.1880952380952381,1
23,175.27272727272728,299.0,16.0,82.17950519673482,14,23,3.58835434515346,23,23,7.173913043478261,13,3,4.523561952738814,0,0.0,0.0,0.0,2.3179742925524978,0.0,0.9352076075853542,0.06666666666666667,0.041666666666666664,0.18916666666666668,1
8,60.0,119.0,3.0,43.382023926967726,3,8,1.5612781240263243,4,8,37.0,53,4,1.7499999994229218,4,0.0,1.0,0.0,1.1990740736786687,0.4444444444444444,0.18872187539659757,0.25,0.2,0.5327777777777778,0
10,209.88888888888889,288.0,89.0,56.352944208689344,8,10,2.9219280937332064,10,10,6.7,13,3,3.3219280934446678,0,0.0,0.0,0.0,1.5897798732913768,0.0,0.3999999997114614,0.1111111111111111,0.09090909090909091,0.1797979797979798,1
14,53.07692307692308,104.0,2.0,36.18427524696231,4,14,1.7884504567312112,7,14,45.714285714285715,78,2,2.5566567064529364,5,0.0,1.0,0.0,1.4794396854700538,0.3333333333333333,0.7682062497217252,0.2,0.125,0.5008333333333334,0
9,47.375,78.0,8.0,22.715289454462162,4,9,1.9749375006248486,8,9,32.55555555555556,78,2,2.947702778065934,2,0.0,1.0,0.0,1.2147354626910247,0.2,0.9727652774410853,0.2,0.1111111111111111,0.44888888888888895,0
14,120.84615384615384,262.0,13.0,82.96787715166187,9,14,3.0930692064734644,14,14,8.357142857142858,18,3,3.8073549200378314,0,0.0,0.0,0.0,1.674663630242204,0.0,0.714285713564367,0.1,0.06666666666666667,0.18333333333333335,1
11,106.5,205.0,11.0,59.476465934014605,8,11,2.8453509354682804,11,11,9.0,13,4,3.459431617050333,1,0.0,0.0,0.0,2.2239203252466426,0.08333333333333333,0.6140806815820525,0.1111111111111111,0.08333333333333333,0.2138888888888889,1
35,52.73529411764706,113.0,1.0,34.21240643867747,4,35,1.9884425755325035,14,35,6.9714285714285715,15,2,3.6284451574114556,8,0.0,0.0,0.0,1.5809653900149914,0.2222222222222222,1.640002581878952,0.2,0.06666666666666667,0.26222222222222225,0
22,190.61904761904762,300.0,17.0,80.05264707587673,13,22,3.503997525459345,22,22,7.909090909090909,13,2,4.459431615463368,1,0.0,0.0,0.0,2.5192892892552794,0.043478260869565216,0.9554340900040228,0.07142857142857142,0.043478260869565216,0.20590062111801244,1
6,77.8,114.0,38.0,30.12241690170296,4,6,1.7924812497835,3,6,40.833333333333336,53,34,1.459147916594436,2,0.0,1.0,0.0,1.103368023350731,0.2857142857142857,0.333333333189064,0.2,0.25,0.4692857142857143,0
7,51.166666666666664,118.0,11.0,34.748701014890074,3,7,1.5566567070300144,6,7,35.714285714285715,63,2,2.5216406354777012,3,0.0,1.0,1.0,1.4071655331906816,0.375,0.9649839284476869,0.25,0.14285714285714285,0.7107142857142857,0
12,130.8181818181818,242.0,27.0,72.94308887671286,10,12,3.2516291659451277,11,12,10.333333333333334,19,4,3.418295832467525,0,0.0,0.0,0.0,1.7661195134415548,0.0,0.16666666652239748,0.09090909090909091,0.08333333333333333,0.18257575757575759,1
15,145.14285714285714,265.0,9.0,72.310695852646,11,15,3.323231427210656,14,15,7.2,19,2,3.773557260255412,1,0.0,0.0,0.0,1.3584806136919483,0.0625,0.45032583304475615,0.08333333333333333,0.06666666666666667,0.21000000000000002,1
19,129.44444444444446,286.0,2.0,100.80741938205311,13,19,3.5766176430331624,19,19,8.736842105263158,14,2,4.247927510702465,2,0.0,0.0,0.0,2.474231462374067,0.1,0.6713098676693026,0.07142857142857142,0.05,0.22785714285714287,1
39,59.18421052631579,117.0,6.0,34.23283685459874,4,39,1.9563690408034455,10,39,24.564102564102566,36,2,2.903689965258518,15,0.0,0.0,1.0,1.927744273539612,0.375,0.9473209244550724,0.2,0.09090909090909091,0.520909090909091,0
25,141.95833333333334,272.0,24.0,72.02515715976529,16,25,3.863465187293335,25,25,8.28,15,2,4.643856186167987,1,0.0,0.0,0.0,2.403195576341933,0.038461538461538464,0.780390998874652,0.058823529411764705,0.038461538461538464,0.20565610859728506,1
39,62.473684210526315,120.0,7.0,32.808645235914064,4,39,1.9711943392839348,10,39,22.846153846153847,36,2,2.939660077538424,13,0.0,0.0,1.0,1.8151331455902535,0.325,0.9684657382544892,0.2,0.09090909090909091,0.500909090909091,0
18,145.8235294117647,276.0,29.0,76.69437842280814,10,18,3.155221527416817,17,18,7.555555555555555,18,2,4.05881388787862,0,0.0,0.0,0.0,1.6140312536593342,0.0,0.9035923604618032,0.09090909090909091,0.05555555555555555,0.18535353535353535,1
25,57.208333333333336,106.0,6.0,29.51691487755604,4,25,1.825451398734568,12,25,5.56,15,2,3.383465187870413,5,0.0,0.0,0.0,1.1757541527849684,0.19230769230769232,1.5580137891358452,0.2,0.07692307692307693,0.24923076923076926,0
14,158.69230769230768,298.0,15.0,80.55803891068908,11,14,3.378783491899211,13,14,8.857142857142858,13,3,3.664497777324958,1,0.0,0.0,0.0,2.3183557366749734,0.06666666666666667,0.28571428542574706,0.08333333333333333,0.07142857142857142,0.2111904761904762,1
15,54.0,89.0,4.0,24.61706725018234,4,15,1.9329145634023197,7,15,33.6,63,3,2.5995812296361778,9,0.0,1.0,1.0,1.3647801455589934,0.5625,0.6666666662338581,0.2,0.125,0.7925000000000001,0
10,182.88888888888889,260.0,71.0,69.5005107006727,7,10,2.6464393436611293,10,10,8.6,13,2,3.3219280934446678,0,0.0,0.0,0.0,2.0406129716874384,0.0,0.6754887497835385,0.125,0.09090909090909091,0.1784090909090909,1
5,178.5,232.0,110.0,45.79574216016157,4,5,1.9219280943102843,5,5,8.0,14,2,2.3219280941660148,0,0.0,0.0,0.0,1.2383616502218746,0.0,0.3999999998557304,0.2,0.16666666666666666,0.16333333333333336,1
10,103.33333333333333,198.0,30.0,63.82267099811268,8,10,2.8464393435168596,10,10,8.1,13,3,3.3219280934446678,0,0.0,0.0,0.0,1.9219726826358432,0.0,0.4754887499278082,0.1111111111111111,0.09090909090909091,0.1797979797979798,1
9,49.625,95.0,2.0,35.3869237854889,4,9,1.8910611114955744,5,9,34.22222222222222,53,4,2.0588138896098536,1,0.0,1.0,0.0,1.3047627119338168,0.1,0.16775277811427913,0.2,0.16666666666666666,0.40333333333333343,0
34,65.33333333333333,117.0,1.0,35.55760726403612,4,34,1.9670849635462608,9,34,35.0,63,2,2.9200927084310027,19,0.0,1.0,1.0,1.5969256999232047,0.5428571428571428,0.9530077448847418,0.2,0.1,0.7871428571428573,0
12,146.0,282.0,2.0,92.22600698087479,9,12,3.0849624994227307,12,12,9.583333333333334,19,4,3.5849624989899223,1,0.0,0.0,0.0,1.7177945307660045,0.07692307692307693,0.49999999956719154,0.1,0.07692307692307693,0.2130769230769231,1
15,167.5,249.0,23.0,64.90735155368986,11,15,3.2402239273548874,14,15,6.866666666666666,13,2,3.773557260255412,0,0.0,0.0,0.0,1.850839989553845,0.0,0.5333333329005248,0.08333333333333333,0.06666666666666667,0.185,1
3,227.0,235.0,219.0,8.0,3,3,1.5849625002883474,3,3,6.0,8,3,1.5849625002883474,0,0.0,0.0,0.0,1.0566416668588983,0.0,0.0,0.25,0.25,0.15000000000000002,1
19,176.72222222222223,293.0,2.0,91.32287382660829,9,19,3.0503018541365563,19,19,7.842105263157895,13,2,4.247927510702465,0,0.0,0.0,0.0,2.3794781920852155,0.0,1.1976256565659087,0.1,0.05,0.185,1
19,145.94444444444446,286.0,8.0,92.79934878975428,14,19,3.6421498796171314,19,19,8.68421052631579,16,3,4.247927510702465,1,0.0,0.0,0.0,2.1699939296158104,0.05,0.6057776310853336,0.06666666666666667,0.05,0.20833333333333334,1
15,58.357142857142854,118.0,11.0,35.08277384141915,4,15,1.9655962297805238,7,15,22.4,47,2,2.549255396158613,6,0.0,1.0,0.0,1.1896525182073527,0.375,0.5836591663780892,0.2,0.125,0.5175000000000001,0
18,132.41176470588235,261.0,4.0,80.52917543900355,10,18,3.239097916546091,18,18,8.666666666666666,13,3,4.169924998845461,0,0.0,0.0,0.0,2.581382142142428,0.0,0.9308270822993703,0.09090909090909091,0.05263157894736842,0.1856459330143541,1
21,152.85,299.0,15.0,89.77598509623829,13,21,3.5585186111734024,20,21,9.380952380952381,18,2,4.297079324655274,2,0.0,0.0,0.0,2.121615606408745,0.09090909090909091,0.7385607134818719,0.07142857142857142,0.047619047619047616,0.22445887445887447,1
30,54.275862068965516,114.0,4.0,28.558345059416503,4,30,1.9838711126410746,9,30,26.633333333333333,49,2,2.787969547133531,7,0.0,0.0,0.0,1.485058445439794,0.22580645161290322,0.8040984344924562,0.2,0.1,0.26032258064516134,0
9,66.875,115.0,14.0,31.687684910703084,4,9,1.7527152784026265,5,9,28.11111111111111,49,3,2.113283333573527,3,0.0,0.0,0.0,1.188134851986894,0.3,0.3605680551709005,0.2,0.16666666666666666,0.2833333333333333,0
22,59.333333333333336,120.0,1.0,43.32637306738937,4,22,1.8778867308115275,10,22,6.5,15,2,2.954003640887159,3,0.0,0.0,0.0,1.2000639791104084,0.13043478260869565,1.0761169100756316,0.2,0.09090909090909091,0.2230830039525692,0
19,64.5,110.0,14.0,30.583673930891806,4,19,1.6163485654980865,9,19,19.263157894736842,49,2,2.9708400118035594,4,0.0,0.0,0.0,1.1445552045474767,0.2,1.354491446305473,0.2,0.1,0.25000000000000006,0
8,43.57142857142857,96.0,1.0,31.56334738203766,4,8,1.7499999994229218,6,8,9.0,21,2,2.4999999991343826,5,1.0,0.0,0.0,1.0227272723731566,0.5555555555555556,0.7499999997114608,0.2,0.14285714285714285,0.5879365079365081,0
18,51.05882352941177,111.0,1.0,38.91539932338187,4,18,1.991076059261144,7,18,12.277777777777779,30,3,2.641604166858707,14,1.0,0.0,1.0,1.0462267399207423,0.7368421052631579,0.6505281075975629,0.2,0.125,0.8622368421052632,0
11,106.6,257.0,2.0,86.01651004313068,10,11,3.277613435376421,11,11,7.2727272727272725,13,3,3.459431617050333,2,0.0,0.0,0.0,1.7971073335326404,0.16666666666666666,0.18181818167391217,0.09090909090909091,0.08333333333333333,0.24924242424242427,1
14,161.84615384615384,289.0,10.0,96.92094014738639,12,14,3.5216406346120843,14,14,7.785714285714286,13,2,3.8073549200378314,0,0.0,0.0,0.0,2.117355542265937,0.0,0.28571428542574706,0.07692307692307693,0.06666666666666667,0.18564102564102564,1
10,185.66666666666666,282.0,49.0,76.76081176109476,9,10,3.121928093588937,10,10,9.7,16,4,3.3219280934446678,0,0.0,0.0,0.0,1.8954530886125456,0.0,0.1999999998557307,0.1,0.09090909090909091,0.1809090909090909,1
40,59.15384615384615,120.0,3.0,35.807561485893935,4,40,1.9634212541045715,10,40,41.2,78,2,2.887757061827811,11,0.0,1.0,0.0,1.5060201385734913,0.2682926829268293,0.9243358077232395,0.2,0.09090909090909091,0.47822616407982266,0
12,171.0909090909091,242.0,34.0,62.095900238633156,8,12,2.7516291662336667,12,12,9.083333333333334,16,2,3.5849624989899223,0,0.0,0.0,0.0,1.9154946685779486,0.0,0.8333333327562555,0.1111111111111111,0.07692307692307693,0.18119658119658122,1
39,56.63157894736842,117.0,0.0,30.76431720835681,4,39,1.9376752984136876,11,39,22.076923076923077,36,2,2.990942128676206,16,0.0,0.0,1.0,1.7846161973598151,0.4,1.0532668302625185,0.2,0.08333333333333333,0.5316666666666667,0
30,60.41379310344828,120.0,6.0,39.21340133465925,4,30,1.9967916314045588,10,30,20.966666666666665,49,2,3.0540969633166934,5,0.0,0.0,0.0,1.2806846599508,0.16129032258064516,1.0573053319121346,0.2,0.09090909090909091,0.235425219941349,0
17,52.5625,108.0,7.0,34.70585100166829,4,17,1.9542473991150022,6,17,31.88235294117647,53,3,2.1451363692874357,2,0.0,1.0,0.0,1.2665184228254796,0.1111111111111111,0.19088897017243345,0.2,0.14285714285714285,0.4101587301587302,0
7,54.166666666666664,72.0,14.0,19.471489128695033,4,7,1.8423709926000305,6,7,10.714285714285714,30,3,2.5216406354777012,3,1.0,0.0,1.0,0.8715347818471317,0.375,0.6792696428776708,0.2,0.14285714285714285,0.7157142857142859,0
9,44.25,88.0,2.0,31.04734288147699,3,9,1.435520503849858,6,9,13.555555555555555,37,2,2.5032583339100283,0,0.0,1.0,0.0,0.8929751951374955,0.0,1.0677378300601703,0.25,0.14285714285714285,0.36071428571428577,0
35,63.0,117.0,1.0,34.98066692937014,4,35,1.8649373184858216,11,35,29.742857142857144,63,2,2.984331649253312,16,0.0,1.0,1.0,1.386914842353883,0.4444444444444444,1.1193943307674905,0.2,0.08333333333333333,0.7494444444444445,0
29,52.107142857142854,107.0,3.0,31.945645003566252,4,29,1.9686551344877061,9,29,30.20689655172414,53,2,2.760989824410754,6,0.0,1.0,0.0,1.544461740858123,0.2,0.7923346899230477,0.2,0.1,0.45000000000000007,0
13,133.5,242.0,4.0,81.11052130683582,8,13,2.8150724089617873,13,13,10.0,19,2,3.7004397162655884,0,0.0,0.0,0.0,1.8502198581327942,0.0,0.8853673073038011,0.1111111111111111,0.07142857142857142,0.18174603174603177,1
11,127.0,251.0,32.0,67.96763935874189,8,11,2.9139770720285956,11,11,8.818181818181818,11,4,3.459431617050333,0,0.0,0.0,0.0,2.542158082226381,0.0,0.5454545450217374,0.1111111111111111,0.08333333333333333,0.18055555555555558,1
39,49.71052631578947,116.0,0.0,29.763902452411646,4,39,1.8481266335413171,10,39,26.794871794871796,53,2,2.8013864156502923,5,0.0,1.0,0.0,1.3900516639860188,0.125,0.9532597821089752,0.2,0.09090909090909091,0.4209090909090909,0
5,142.75,225.0,9.0,80.93322865177196,5,5,2.3219280941660148,5,5,11.0,14,9,2.3219280941660148,1,0.0,0.0,0.0,1.7027472690550773,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.23333333333333336,1
